,property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,price
254,1.0,57.0,3.0,3.0,3.0,0.0,2000.0,1.0,1.0,1.0,0.0,1.0,4.05
255,1.0,14.0,4.0,3.0,2.0,0.0,2367.0,0.0,0.0,1.0,0.0,1.0,4.25
256,0.0,11.0,2.0,2.0,4.0,3.0,1237.0,0.0,0.0,1.0,0.0,2.0,0.9
257,0.0,89.0,4.0,3.0,3.0,3.0,1766.0,1.0,0.0,1.0,1.0,2.0,1.65
258,0.0,22.0,3.0,4.0,4.0,2.0,1956.0,0.0,0.0,1.0,0.0,2.0,2.2
259,0.0,105.0,3.0,4.0,3.0,3.0,1766.0,1.0,0.0,1.0,2.0,2.0,0.9
260,0.0,13.0,3.0,3.0,4.0,0.0,2305.0,1.0,0.0,1.0,1.0,2.0,1.68
261,0.0,11.0,3.0,4.0,0.0,1.0,2139.0,0.0,0.0,1.0,1.0,1.0,1.4
262,0.0,90.0,2.0,2.0,1.0,0.0,1239.0,0.0,0.0,1.0,0.0,2.0,0.75
263,0.0,41.0,4.0,4.0,4.0,2.0,4809.0,1.0,0.0,0.0,1.0,0.0,3.25
264,0.0,108.0,2.0,2.0,2.0,3.0,661.0,0.0,0.0,1.0,0.0,2.0,0.38
265,0.0,13.0,1.0,1.0,2.0,3.0,965.0,0.0,0.0,1.0,0.0,2.0,1.7
266,0.0,89.0,4.0,3.0,3.0,3.0,1766.0,1.0,0.0,1.0,1.0,2.0,1.64
267,0.0,83.0,3.0,3.0,3.0,1.0,2000.0,1.0,0.0,0.0,2.0,0.0,2.55
268,1.0,12.0,1.0,1.0,0.0,3.0,2680.0,0.0,0.0,1.0,0.0,1.0,1.34
269,0.0,19.0,4.0,4.0,4.0,3.0,2991.0,1.0,0.0,0.0,2.0,0.0,3.35
270,0.0,105.0,3.0,3.0,2.0,3.0,2167.0,0.0,0.0,0.0,0.0,2.0,0.92
271,0.0,99.0,2.0,3.0,3.0,3.0,1420.0,0.0,0.0,0.0,2.0,0.0,1.18
272,0.0,16.0,3.0,3.0,3.0,3.0,1550.0,0.0,0.0,0.0,1.0,2.0,1.4
273,1.0,104.0,3.0,6.0,4.0,2.0,1431.0,0.0,0.0,1.0,0.0,2.0,1.25
274,0.0,16.0,4.0,5.0,3.0,3.0,3080.0,1.0,0.0,1.0,2.0,2.0,3.6
275,0.0,75.0,3.0,3.0,4.0,3.0,2380.0,1.0,0.0,0.0,0.0,2.0,4.7
276,1.0,30.0,9.0,9.0,4.0,0.0,4200.0,1.0,0.0,0.0,0.0,2.0,5.5
277,1.0,15.0,4.0,3.0,2.0,2.0,1800.0,0.0,0.0,1.0,0.0,1.0,2.2
278,0.0,59.0,3.0,3.0,3.0,3.0,1896.0,0.0,0.0,0.0,1.0,0.0,2.5
279,0.0,84.0,4.0,4.0,3.0,0.0,2129.0,1.0,0.0,1.0,0.0,2.0,1.35
280,0.0,79.0,2.0,2.0,3.0,1.0,1244.0,0.0,0.0,1.0,1.0,0.0,1.1
281,0.0,113.0,2.0,2.0,2.0,3.0,789.0,0.0,0.0,2.0,0.0,2.0,0.46
282,0.0,105.0,3.0,3.0,4.0,3.0,1817.0,1.0,0.0,1.0,2.0,0.0,1.29
283,0.0,101.0,3.0,3.0,4.0,1.0,1306.0,0.0,0.0,1.0,1.0,2.0,1.75
284,1.0,13.0,5.0,5.0,4.0,3.0,6228.0,1.0,1.0,1.0,2.0,1.0,6.0
285,0.0,99.0,2.0,2.0,3.0,3.0,1605.0,0.0,0.0,1.0,0.0,0.0,1.14
286,0.0,16.0,3.0,4.0,4.0,3.0,1186.0,1.0,0.0,1.0,2.0,2.0,1.2
287,0.0,11.0,3.0,3.0,3.0,3.0,1548.0,0.0,0.0,1.0,1.0,2.0,1.3
288,0.0,99.0,2.0,2.0,2.0,3.0,1050.0,0.0,0.0,1.0,2.0,2.0,0.55
289,0.0,80.0,3.0,3.0,2.0,3.0,1429.0,0.0,0.0,0.0,1.0,1.0,1.55
290,0.0,85.0,4.0,4.0,4.0,3.0,3850.0,1.0,0.0,1.0,1.0,1.0,6.5
291,0.0,100.0,2.0,2.0,2.0,1.0,1360.0,0.0,0.0,1.0,1.0,2.0,0.78
292,1.0,40.0,5.0,5.0,4.0,0.0,1620.0,0.0,1.0,0.0,1.0,2.0,4.25
293,0.0,75.0,3.0,3.0,3.0,3.0,1833.0,1.0,0.0,0.0,1.0,1.0,2.0
294,1.0,5.0,6.0,7.0,0.0,0.0,4500.0,0.0,0.0,1.0,0.0,2.0,4.75
295,0.0,103.0,3.0,3.0,2.0,1.0,1611.0,0.0,0.0,1.0,1.0,2.0,1.28
296,1.0,49.0,2.0,3.0,1.0,0.0,675.0,0.0,0.0,1.0,0.0,1.0,0.8
297,0.0,94.0,2.0,2.0,3.0,1.0,1232.0,0.0,0.0,1.0,1.0,2.0,0.9
298,0.0,16.0,4.0,4.0,3.0,1.0,3350.0,0.0,0.0,1.0,1.0,0.0,4.0
299,1.0,27.0,2.0,2.0,1.0,3.0,583.0,0.0,0.0,1.0,0.0,1.0,0.4
300,0.0,46.0,3.0,3.0,2.0,3.0,1450.0,0.0,0.0,1.0,1.0,1.0,1.07
301,0.0,113.0,2.0,2.0,3.0,4.0,1223.0,0.0,0.0,1.0,1.0,2.0,0.78
302,0.0,83.0,2.0,2.0,4.0,1.0,1313.0,0.0,0.0,1.0,1.0,2.0,1.1
303,0.0,56.0,5.0,5.0,4.0,2.0,3305.0,1.0,0.0,1.0,1.0,2.0,3.3
304,0.0,97.0,2.0,2.0,2.0,0.0,1128.0,0.0,0.0,1.0,0.0,2.0,0.87
305,0.0,29.0,3.0,3.0,3.0,3.0,1860.0,0.0,0.0,2.0,0.0,2.0,2.55
306,1.0,94.0,1.0,1.0,0.0,3.0,1095.0,0.0,0.0,1.0,0.0,1.0,0.89
307,0.0,100.0,2.0,2.0,1.0,4.0,1232.0,0.0,0.0,1.0,0.0,0.0,0.74
308,0.0,97.0,1.0,1.0,0.0,3.0,700.0,0.0,0.0,1.0,0.0,2.0,0.65
309,1.0,32.0,5.0,5.0,2.0,0.0,3375.0,0.0,0.0,0.0,1.0,1.0,9.9
310,0.0,105.0,2.0,2.0,3.0,3.0,1122.0,0.0,0.0,1.0,1.0,2.0,0.66
311,0.0,71.0,3.0,3.0,3.0,1.0,1223.0,1.0,0.0,1.0,1.0,2.0,2.45
312,0.0,113.0,2.0,2.0,2.0,0.0,522.0,0.0,0.0,1.0,0.0,1.0,0.26
313,1.0,13.0,4.0,5.0,4.0,1.0,2430.0,1.0,1.0,1.0,1.0,2.0,6.44
314,1.0,20.0,3.0,3.0,0.0,2.0,200.0,0.0,0.0,1.0,0.0,1.0,1.7
315,0.0,112.0,3.0,3.0,2.0,0.0,1722.0,0.0,0.0,0.0,1.0,2.0,0.94
316,0.0,107.0,2.0,2.0,3.0,3.0,1000.0,0.0,0.0,1.0,0.0,1.0,0.5
317,1.0,52.0,1.0,1.0,0.0,2.0,1242.0,0.0,0.0,1.0,0.0,1.0,3.35
318,0.0,19.0,3.0,3.0,4.0,1.0,1696.0,0.0,0.0,1.0,0.0,1.0,2.51
319,0.0,19.0,4.0,4.0,4.0,4.0,2553.0,1.0,0.0,1.0,1.0,2.0,2.87
320,0.0,107.0,3.0,2.0,3.0,3.0,1091.0,0.0,0.0,1.0,0.0,1.0,0.99
321,0.0,105.0,4.0,5.0,2.0,3.0,2332.0,1.0,0.0,1.0,2.0,2.0,1.25
322,0.0,12.0,3.0,4.0,4.0,3.0,4600.0,0.0,0.0,1.0,0.0,0.0,2.15
323,0.0,109.0,2.0,2.0,2.0,1.0,632.0,0.0,0.0,0.0,0.0,1.0,0.45
324,0.0,56.0,3.0,3.0,3.0,0.0,1869.0,0.0,0.0,1.0,0.0,0.0,3.45
325,0.0,73.0,3.0,3.0,4.0,1.0,2034.0,0.0,0.0,0.0,0.0,2.0,3.35
326,0.0,80.0,3.0,3.0,2.0,3.0,1484.0,0.0,0.0,1.0,2.0,1.0,1.66
327,1.0,52.0,5.0,6.0,4.0,0.0,2700.0,1.0,1.0,0.0,1.0,2.0,8.25
328,0.0,80.0,3.0,3.0,2.0,3.0,1429.0,0.0,0.0,0.0,0.0,0.0,1.28
329,0.0,11.0,3.0,4.0,4.0,3.0,2139.0,1.0,0.0,1.0,1.0,2.0,1.4
330,0.0,83.0,2.0,2.0,3.0,3.0,1402.0,0.0,0.0,1.0,0.0,0.0,1.25
331,0.0,5.0,3.0,3.0,4.0,0.0,1947.0,1.0,0.0,1.0,0.0,2.0,0.85
332,0.0,80.0,3.0,3.0,2.0,3.0,1305.0,0.0,0.0,1.0,1.0,1.0,1.43
333,0.0,56.0,3.0,4.0,3.0,0.0,4778.0,0.0,0.0,1.0,1.0,0.0,5.0
334,0.0,82.0,3.0,2.0,2.0,0.0,1078.0,0.0,0.0,1.0,1.0,2.0,1.0
335,0.0,113.0,1.0,1.0,2.0,1.0,360.0,0.0,0.0,1.0,1.0,1.0,0.24
336,0.0,94.0,3.0,4.0,4.0,1.0,1902.0,1.0,0.0,2.0,2.0,0.0,2.26
337,0.0,12.0,2.0,3.0,3.0,3.0,1283.0,0.0,0.0,1.0,1.0,2.0,1.02
338,0.0,57.0,3.0,4.0,3.0,3.0,2060.0,0.0,0.0,0.0,0.0,2.0,2.55
339,0.0,110.0,2.0,2.0,2.0,1.0,734.0,0.0,0.0,1.0,1.0,2.0,0.4
340,1.0,57.0,3.0,3.0,1.0,2.0,1701.0,0.0,0.0,0.0,0.0,1.0,3.75
341,1.0,59.0,3.0,3.0,3.0,0.0,2259.0,1.0,0.0,1.0,0.0,1.0,7.1
342,0.0,113.0,2.0,2.0,4.0,3.0,1320.0,0.0,0.0,0.0,0.0,0.0,1.1
343,0.0,16.0,4.0,4.0,3.0,1.0,3350.0,0.0,0.0,1.0,1.0,0.0,4.0
344,1.0,85.0,4.0,5.0,4.0,3.0,7000.0,0.0,0.0,0.0,0.0,2.0,8.6
345,0.0,45.0,3.0,3.0,4.0,1.0,2211.0,1.0,0.0,1.0,0.0,2.0,1.44
346,1.0,61.0,6.0,5.0,4.0,0.0,3132.0,0.0,0.0,1.0,0.0,2.0,8.0
347,0.0,6.0,4.0,5.0,4.0,3.0,2600.0,1.0,0.0,0.0,2.0,2.0,2.5
348,1.0,13.0,4.0,5.0,2.0,3.0,2430.0,1.0,0.0,0.0,1.0,1.0,5.9
349,1.0,13.0,5.0,5.0,4.0,1.0,3600.0,1.0,1.0,0.0,2.0,2.0,8.75
350,0.0,103.0,2.0,2.0,2.0,1.0,1226.0,0.0,0.0,1.0,0.0,1.0,0.85
351,0.0,11.0,2.0,2.0,2.0,3.0,543.0,0.0,0.0,1.0,0.0,0.0,0.28
352,0.0,55.0,3.0,4.0,4.0,0.0,1917.0,1.0,0.0,1.0,1.0,2.0,2.4
353,1.0,22.0,5.0,4.0,2.0,2.0,2250.0,0.0,0.0,0.0,1.0,1.0,4.15
354,0.0,82.0,2.0,2.0,2.0,3.0,1444.0,0.0,0.0,1.0,1.0,2.0,1.1
355,0.0,10.0,4.0,5.0,4.0,3.0,1535.0,1.0,0.0,1.0,0.0,0.0,1.32
356,1.0,55.0,1.0,4.0,3.0,3.0,576.0,0.0,0.0,1.0,0.0,2.0,0.99
357,0.0,80.0,3.0,3.0,1.0,3.0,1420.0,0.0,0.0,0.0,1.0,0.0,1.32
358,0.0,109.0,2.0,2.0,3.0,1.0,990.0,0.0,0.0,1.0,0.0,0.0,0.55
359,0.0,100.0,3.0,3.0,1.0,3.0,1748.0,0.0,0.0,2.0,1.0,2.0,2.2
360,1.0,52.0,4.0,4.0,4.0,0.0,540.0,1.0,0.0,2.0,1.0,2.0,2.45
361,0.0,6.0,2.0,2.0,1.0,3.0,582.0,0.0,1.0,1.0,1.0,2.0,0.47
362,1.0,32.0,5.0,5.0,4.0,2.0,1800.0,1.0,1.0,0.0,1.0,2.0,6.5
363,0.0,113.0,2.0,2.0,3.0,3.0,1096.0,0.0,0.0,1.0,1.0,2.0,0.67
364,0.0,103.0,2.0,2.0,2.0,1.0,1226.0,1.0,0.0,1.0,0.0,2.0,0.95
365,1.0,33.0,4.0,4.0,4.0,2.0,4518.0,0.0,0.0,1.0,0.0,2.0,5.8
366,0.0,6.0,2.0,2.0,2.0,3.0,915.0,0.0,0.0,1.0,0.0,0.0,0.95
367,0.0,99.0,2.0,2.0,2.0,1.0,1486.0,0.0,0.0,1.0,1.0,0.0,1.3
368,0.0,107.0,3.0,3.0,1.0,3.0,711.0,0.0,0.0,1.0,0.0,1.0,0.42
369,1.0,95.0,4.0,4.0,4.0,3.0,3240.0,1.0,1.0,1.0,0.0,2.0,5.0
370,0.0,13.0,4.0,4.0,4.0,3.0,3150.0,1.0,1.0,0.0,2.0,2.0,2.95
371,0.0,17.0,3.0,3.0,2.0,3.0,1540.0,0.0,0.0,1.0,1.0,0.0,2.25
372,0.0,105.0,3.0,4.0,3.0,3.0,1680.0,1.0,1.0,1.0,1.0,2.0,0.85
373,0.0,94.0,3.0,4.0,4.0,3.0,1902.0,1.0,0.0,2.0,1.0,2.0,2.2
374,0.0,16.0,5.0,5.0,4.0,3.0,3514.0,1.0,0.0,1.0,1.0,2.0,4.25
375,0.0,76.0,3.0,3.0,2.0,3.0,1950.0,1.0,0.0,1.0,1.0,0.0,3.0
376,0.0,99.0,2.0,2.0,3.0,1.0,1550.0,0.0,0.0,1.0,1.0,0.0,1.04
377,0.0,71.0,4.0,4.0,3.0,0.0,2582.0,1.0,0.0,0.0,1.0,2.0,3.6
378,1.0,33.0,5.0,6.0,3.0,2.0,4518.0,1.0,1.0,0.0,1.0,1.0,17.0
379,0.0,7.0,3.0,3.0,4.0,1.0,1465.0,0.0,0.0,1.0,1.0,1.0,1.25
380,1.0,9.0,4.0,4.0,1.0,0.0,900.0,0.0,0.0,1.0,0.0,1.0,1.2
381,0.0,45.0,2.0,2.0,4.0,3.0,1310.0,0.0,0.0,1.0,1.0,0.0,0.66
382,0.0,28.0,5.0,5.0,2.0,2.0,2400.0,1.0,1.0,0.0,0.0,1.0,1.3
383,0.0,1.0,2.0,2.0,1.0,2.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.56
384,1.0,8.0,2.0,2.0,1.0,1.0,795.0,0.0,0.0,1.0,0.0,1.0,0.48
385,0.0,77.0,3.0,3.0,4.0,0.0,1408.0,0.0,0.0,1.0,0.0,1.0,1.0
386,0.0,91.0,2.0,2.0,3.0,3.0,1611.0,0.0,0.0,0.0,2.0,2.0,0.95
387,0.0,45.0,3.0,3.0,4.0,3.0,1835.0,1.0,0.0,1.0,0.0,1.0,1.43
388,0.0,75.0,4.0,4.0,4.0,3.0,2194.0,1.0,0.0,2.0,2.0,1.0,2.79
389,0.0,1.0,3.0,3.0,2.0,3.0,1295.0,0.0,0.0,0.0,2.0,1.0,1.38
390,0.0,2.0,3.0,3.0,4.0,0.0,2944.0,1.0,0.0,1.0,0.0,2.0,1.2
391,0.0,17.0,4.0,5.0,4.0,0.0,2672.0,1.0,0.0,1.0,1.0,0.0,3.65
392,0.0,19.0,2.0,2.0,2.0,3.0,1080.0,0.0,0.0,1.0,1.0,2.0,1.45
393,1.0,51.0,10.0,10.0,4.0,0.0,7500.0,1.0,0.0,0.0,1.0,2.0,9.35
394,1.0,59.0,4.0,4.0,3.0,2.0,4500.0,1.0,0.0,0.0,1.0,2.0,7.45
395,0.0,6.0,3.0,4.0,3.0,3.0,1711.0,1.0,0.0,1.0,2.0,2.0,1.9
396,1.0,47.0,3.0,9.0,4.0,3.0,1494.0,0.0,0.0,0.0,0.0,2.0,4.3
397,0.0,12.0,2.0,2.0,3.0,0.0,1720.0,0.0,0.0,0.0,0.0,1.0,0.7
398,0.0,27.0,2.0,2.0,1.0,3.0,1100.0,0.0,0.0,1.0,1.0,1.0,0.95
399,1.0,56.0,4.0,5.0,3.0,0.0,3195.0,1.0,1.0,0.0,1.0,1.0,7.69
400,0.0,91.0,3.0,3.0,3.0,3.0,2167.0,0.0,0.0,0.0,1.0,1.0,1.1
401,0.0,52.0,4.0,5.0,3.0,0.0,5000.0,1.0,0.0,2.0,1.0,2.0,8.44
402,0.0,46.0,2.0,2.0,3.0,1.0,625.0,0.0,0.0,1.0,0.0,1.0,0.65
403,0.0,71.0,3.0,3.0,2.0,1.0,1476.0,0.0,0.0,1.0,1.0,1.0,2.3
404,0.0,75.0,3.0,3.0,3.0,3.0,1500.0,1.0,0.0,0.0,1.0,1.0,2.35
405,0.0,100.0,4.0,6.0,2.0,1.0,2524.0,1.0,0.0,1.0,1.0,0.0,1.3
406,0.0,27.0,3.0,3.0,4.0,0.0,1612.0,0.0,0.0,1.0,1.0,2.0,1.36
407,0.0,113.0,2.0,2.0,1.0,3.0,587.0,0.0,0.0,1.0,0.0,1.0,0.25
408,1.0,27.0,2.0,2.0,1.0,0.0,1125.0,0.0,1.0,1.0,0.0,1.0,0.65
409,1.0,47.0,3.0,2.0,2.0,0.0,1722.0,0.0,0.0,1.0,0.0,1.0,3.5
410,0.0,71.0,3.0,3.0,3.0,1.0,1137.0,0.0,0.0,1.0,0.0,1.0,1.9
411,0.0,10.0,3.0,4.0,4.0,3.0,1186.0,1.0,0.0,1.0,0.0,0.0,1.28
412,0.0,95.0,3.0,3.0,4.0,3.0,1957.0,1.0,0.0,0.0,1.0,0.0,1.39
413,0.0,8.0,1.0,1.0,1.0,3.0,301.0,0.0,0.0,1.0,1.0,2.0,0.2
414,0.0,91.0,3.0,4.0,4.0,1.0,1947.0,1.0,0.0,1.0,0.0,0.0,1.85
415,0.0,105.0,4.0,4.0,4.0,0.0,2006.0,1.0,0.0,1.0,0.0,0.0,1.7
416,1.0,57.0,8.0,8.0,3.0,0.0,2880.0,1.0,1.0,2.0,2.0,2.0,4.5
417,0.0,13.0,4.0,1.0,0.0,1.0,3008.0,0.0,0.0,1.0,0.0,1.0,1.6
418,0.0,11.0,2.0,2.0,2.0,1.0,622.0,0.0,0.0,1.0,0.0,0.0,0.5
419,0.0,107.0,2.0,2.0,2.0,3.0,906.0,0.0,0.0,1.0,1.0,1.0,0.5
420,0.0,49.0,1.0,1.0,1.0,3.0,500.0,0.0,0.0,1.0,0.0,1.0,0.21
421,0.0,6.0,3.0,4.0,4.0,3.0,1947.0,1.0,0.0,0.0,1.0,0.0,2.15
422,0.0,12.0,3.0,4.0,0.0,3.0,2850.0,0.0,0.0,1.0,0.0,0.0,1.5
423,0.0,45.0,3.0,3.0,3.0,3.0,1350.0,0.0,0.0,1.0,0.0,2.0,1.25
424,0.0,65.0,1.0,1.0,2.0,2.0,543.0,0.0,0.0,1.0,1.0,2.0,0.45
425,1.0,59.0,5.0,6.0,4.0,0.0,3240.0,0.0,0.0,1.0,1.0,2.0,12.0
426,0.0,89.0,3.0,4.0,3.0,3.0,1311.0,1.0,0.0,1.0,0.0,2.0,1.25
427,1.0,13.0,4.0,4.0,4.0,1.0,6228.0,1.0,0.0,1.0,1.0,1.0,6.75
428,0.0,79.0,2.0,2.0,3.0,3.0,983.0,0.0,0.0,2.0,1.0,1.0,1.2
429,1.0,76.0,5.0,6.0,4.0,3.0,6667.0,1.0,1.0,0.0,1.0,2.0,19.0
430,0.0,20.0,2.0,2.0,1.0,0.0,737.0,0.0,0.0,1.0,0.0,1.0,0.35
431,0.0,6.0,3.0,4.0,4.0,3.0,1400.0,1.0,0.0,0.0,2.0,2.0,1.35
432,1.0,32.0,4.0,4.0,4.0,2.0,1800.0,1.0,1.0,1.0,1.0,1.0,6.3
433,0.0,95.0,2.0,2.0,2.0,3.0,1176.0,0.0,0.0,0.0,1.0,1.0,0.78
434,0.0,27.0,1.0,1.0,2.0,0.0,589.0,0.0,0.0,1.0,0.0,2.0,0.55
435,0.0,41.0,2.0,2.0,2.0,1.0,1492.0,0.0,0.0,1.0,1.0,1.0,1.2
436,0.0,107.0,3.0,3.0,3.0,3.0,1700.0,1.0,0.0,1.0,0.0,2.0,0.72
437,0.0,88.0,3.0,3.0,2.0,4.0,1514.0,0.0,0.0,1.0,1.0,1.0,1.9
438,0.0,89.0,4.0,4.0,4.0,3.0,1800.0,1.0,0.0,2.0,0.0,1.0,1.55
439,0.0,91.0,2.0,2.0,3.0,1.0,81.0,0.0,0.0,1.0,1.0,2.0,1.1
440,0.0,35.0,3.0,4.0,3.0,2.0,1700.0,1.0,0.0,0.0,1.0,2.0,2.35
441,0.0,97.0,2.0,2.0,2.0,3.0,1154.0,0.0,0.0,1.0,2.0,0.0,0.83
442,1.0,22.0,1.0,1.0,0.0,2.0,2250.0,0.0,0.0,1.0,0.0,1.0,4.6
443,0.0,76.0,2.0,2.0,2.0,3.0,1073.0,0.0,0.0,1.0,1.0,2.0,1.7
444,1.0,22.0,3.0,3.0,2.0,0.0,3249.0,0.0,0.0,1.0,0.0,2.0,5.51
445,1.0,49.0,3.0,3.0,2.0,2.0,2250.0,0.0,0.0,1.0,0.0,1.0,3.3
446,0.0,8.0,3.0,3.0,4.0,3.0,2074.0,1.0,0.0,1.0,2.0,0.0,1.85
447,1.0,37.0,3.0,4.0,2.0,3.0,900.0,0.0,0.0,1.0,0.0,1.0,1.0
448,0.0,77.0,4.0,4.0,4.0,3.0,2835.0,1.0,0.0,0.0,2.0,0.0,4.55
449,0.0,107.0,3.0,3.0,3.0,3.0,1803.0,0.0,0.0,1.0,1.0,1.0,0.85
450,0.0,2.0,3.0,3.0,3.0,2.0,1900.0,1.0,0.0,2.0,0.0,1.0,0.9
451,0.0,77.0,3.0,4.0,3.0,3.0,2017.0,1.0,0.0,0.0,2.0,0.0,3.4
452,0.0,100.0,4.0,4.0,4.0,0.0,2141.0,1.0,0.0,1.0,1.0,0.0,1.54
453,0.0,79.0,2.0,2.0,2.0,3.0,1250.0,0.0,0.0,0.0,0.0,0.0,1.02
454,0.0,94.0,4.0,5.0,4.0,3.0,2579.0,1.0,0.0,2.0,2.0,2.0,3.5
455,0.0,113.0,3.0,3.0,0.0,3.0,1780.0,0.0,0.0,1.0,1.0,0.0,1.2
456,1.0,48.0,10.0,11.0,4.0,3.0,7000.0,0.0,0.0,2.0,0.0,2.0,7.0
457,0.0,85.0,3.0,3.0,3.0,3.0,1975.0,0.0,0.0,1.0,0.0,2.0,1.9
458,0.0,11.0,3.0,4.0,4.0,3.0,2058.0,1.0,0.0,0.0,2.0,2.0,1.39
459,0.0,100.0,3.0,3.0,2.0,1.0,1690.0,0.0,0.0,1.0,0.0,2.0,0.9
460,1.0,30.0,3.0,3.0,2.0,0.0,2000.0,0.0,1.0,1.0,0.0,1.0,2.4
461,0.0,19.0,3.0,3.0,4.0,1.0,2008.0,1.0,0.0,1.0,1.0,2.0,2.85
462,0.0,19.0,4.0,5.0,4.0,1.0,2060.0,0.0,0.0,0.0,1.0,0.0,2.57
463,0.0,97.0,3.0,3.0,3.0,3.0,1600.0,1.0,0.0,0.0,2.0,2.0,1.73
464,1.0,51.0,4.0,4.0,2.0,1.0,3240.0,1.0,0.0,1.0,0.0,2.0,11.0
465,0.0,89.0,3.0,3.0,3.0,3.0,1603.0,0.0,0.0,0.0,0.0,0.0,0.92
466,0.0,79.0,2.0,2.0,3.0,1.0,1311.0,0.0,0.0,1.0,0.0,0.0,1.0
467,0.0,107.0,2.0,2.0,1.0,1.0,646.0,0.0,0.0,0.0,0.0,2.0,0.45
468,0.0,89.0,3.0,4.0,3.0,3.0,1611.0,1.0,0.0,0.0,1.0,1.0,1.25
469,0.0,7.0,3.0,4.0,4.0,1.0,1735.0,1.0,0.0,1.0,0.0,2.0,1.12
470,0.0,87.0,3.0,3.0,3.0,3.0,1900.0,0.0,0.0,1.0,2.0,2.0,2.25
471,0.0,113.0,2.0,2.0,2.0,3.0,900.0,0.0,0.0,1.0,0.0,1.0,0.4
472,1.0,27.0,4.0,5.0,2.0,0.0,5200.0,0.0,0.0,1.0,0.0,1.0,5.2
473,0.0,8.0,4.0,4.0,4.0,1.0,2853.0,1.0,0.0,1.0,0.0,0.0,2.5
474,0.0,105.0,3.0,4.0,3.0,1.0,1698.0,1.0,0.0,1.0,1.0,2.0,0.96
475,1.0,52.0,4.0,4.0,2.0,0.0,2430.0,1.0,1.0,2.0,2.0,2.0,5.75
476,1.0,52.0,3.0,3.0,1.0,0.0,1080.0,0.0,0.0,1.0,0.0,1.0,2.75
477,0.0,105.0,3.0,3.0,2.0,3.0,1580.0,0.0,0.0,1.0,0.0,0.0,1.25
478,0.0,41.0,3.0,2.0,4.0,1.0,1410.0,0.0,0.0,1.0,0.0,0.0,1.3
479,0.0,22.0,4.0,5.0,4.0,2.0,2200.0,1.0,0.0,2.0,1.0,2.0,2.75
480,1.0,64.0,2.0,9.0,4.0,1.0,1125.0,0.0,0.0,0.0,0.0,2.0,5.0
481,0.0,65.0,1.0,1.0,2.0,2.0,667.0,0.0,0.0,1.0,0.0,2.0,0.5
482,1.0,56.0,5.0,6.0,3.0,0.0,8250.0,1.0,0.0,1.0,1.0,2.0,22.0
483,0.0,46.0,3.0,3.0,4.0,3.0,1640.0,0.0,0.0,1.0,1.0,0.0,1.55
484,0.0,41.0,3.0,3.0,3.0,1.0,2218.0,1.0,0.0,1.0,0.0,1.0,1.65
485,0.0,107.0,1.0,1.0,1.0,3.0,336.0,0.0,0.0,1.0,1.0,1.0,0.21
486,0.0,65.0,3.0,2.0,3.0,2.0,1586.0,0.0,1.0,1.0,1.0,2.0,1.7
487,0.0,103.0,3.0,3.0,0.0,1.0,1423.0,0.0,0.0,1.0,1.0,2.0,1.25
488,1.0,32.0,4.0,4.0,2.0,2.0,3618.0,1.0,0.0,0.0,1.0,1.0,10.5
489,0.0,107.0,4.0,4.0,2.0,0.0,1585.0,0.0,1.0,2.0,1.0,1.0,0.87
490,0.0,78.0,2.0,2.0,2.0,1.0,634.0,0.0,0.0,1.0,0.0,0.0,0.6
491,0.0,107.0,3.0,3.0,3.0,0.0,1571.0,0.0,0.0,1.0,0.0,2.0,0.65
492,1.0,59.0,3.0,3.0,2.0,2.0,3231.0,1.0,0.0,0.0,1.0,1.0,8.45
493,0.0,43.0,1.0,1.0,1.0,3.0,453.0,0.0,0.0,1.0,0.0,2.0,0.45
494,0.0,29.0,3.0,5.0,4.0,1.0,2799.0,1.0,0.0,1.0,1.0,2.0,4.63
495,0.0,41.0,3.0,3.0,3.0,4.0,589.0,0.0,0.0,1.0,1.0,1.0,1.4
496,0.0,73.0,3.0,3.0,4.0,1.0,3080.0,0.0,0.0,1.0,1.0,1.0,3.4
497,0.0,2.0,3.0,3.0,4.0,0.0,1900.0,1.0,0.0,1.0,1.0,2.0,0.86
498,0.0,111.0,3.0,3.0,0.0,3.0,1997.0,0.0,0.0,1.0,0.0,0.0,1.3
499,0.0,11.0,3.0,4.0,4.0,3.0,1838.0,1.0,0.0,1.0,1.0,1.0,1.8
500,0.0,113.0,2.0,2.0,2.0,1.0,640.0,0.0,0.0,1.0,0.0,1.0,0.27
501,0.0,46.0,3.0,3.0,2.0,3.0,1185.0,0.0,0.0,2.0,0.0,0.0,0.9
502,0.0,80.0,3.0,3.0,1.0,3.0,1709.0,0.0,0.0,1.0,2.0,0.0,1.38
503,0.0,39.0,3.0,3.0,2.0,2.0,1402.0,0.0,0.0,1.0,0.0,1.0,1.3
504,0.0,82.0,3.0,5.0,3.0,3.0,1528.0,1.0,0.0,1.0,1.0,2.0,1.64
505,0.0,45.0,3.0,3.0,4.0,3.0,1846.0,1.0,0.0,1.0,0.0,1.0,1.43
506,0.0,12.0,4.0,4.0,4.0,3.0,2500.0,1.0,0.0,0.0,2.0,2.0,2.0
507,0.0,99.0,2.0,2.0,3.0,3.0,1638.0,0.0,1.0,1.0,2.0,2.0,1.09
